,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,50,Strip,50,55.52,55.52,,0,0,0,,58.97,2948.5,58.97,2948.5,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,4389,43.89,4389,Sales - LG,Main - LG,,,REGAIN - XT TAB,AT6037,,01/06/2017,100,Strip,100,41.32,41.32,,0,0,0,,43.89,4389,43.89,4389,0,30045033,Cost of Goods Sold - LG,Stores - LG,,0,,0,42550,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAR T TAB,STAR T TAB,0,Bottle,1,102.9,2572.5,102.9,2572.5,Sales - LG,Main - LG,,,STAR T TAB,AT6448,,01/03/2018,25,Bottle,25,96.89,96.89,,0,0,0,,102.9,2572.5,102.9,2572.5,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,7460,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000172""",Pre-SI-,Lysten Global,16/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,31373,33098.52,33098.52,Debtors - LG,CHIRAYU PHARMA,CHIRAYU PHARMA,,16/06/2016,,0,,1,,2000000210,16/06/2016,0,,"294/B, PLOT NO-2 SUKRUT, P.B.ROAD,NEAR Z.P. SCHOOL, SHASTRI NAGAR, MALKAPUR , KARAD",Maharashtra,Satara,Karad,Karad,415110,,02164-228055,NULL,chirayupharma09@gmail.com,27AIZPP4588M1ZW,27,AIZPP4588M,,,SANGLI(HQ),0,27380232539V,27380232539C,MH-SAT-42968,MH-SAT-42969,Temperory,Temperory,123,27,Temperory,1,0,31373,31373,31373,Sales Invoice Prev ERP Tax,,1725.52,1725.52,,0,0,0,33099,INR Thirty Three Thousand And Ninety Nine only.,33099,INR Thirty Three Thousand And Ninety Nine only.,0,33098.52,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,4389,43.89,4389,Sales - LG,Main - LG,,,REGAIN - XT TAB,AT6037,,01/06/2017,100,Strip,100,41.32,41.32,,0,0,0,,43.89,4389,43.89,4389,0,30045033,Cost of Goods Sold - LG,Stores - LG,,0,,0,42550,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,1725.52,33098.52,1725.52,1725.52,33098.52,1725.52,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,180,Strip,1,24,14400,24,14400,Sales - LG,Main - LG,,,LYCOREST TAB,AT6477,,01/03/2018,600,Strip,780,22.6,22.6,,0,0,0,,24,14400,24,14400,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAR T TAB,STAR T TAB,0,Bottle,1,102.9,1543.5,102.9,1543.5,Sales - LG,Main - LG,,,STAR T TAB,AT6448,,01/03/2018,15,Bottle,15,96.89,96.89,,0,0,0,,102.9,1543.5,102.9,1543.5,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,7460,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,3429,34.29,3429,Sales - LG,Main - LG,,,GLUCOLYST -G1 TAB,AT6060,,01/12/2017,100,Strip,100,32.28,32.28,,0,0,0,,34.29,3429,34.29,3429,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,13680,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,50,Strip,50,55.52,55.52,,0,0,0,,58.97,2948.5,58.97,2948.5,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,4663,46.63,4663,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,100,Strip,100,43.9,43.9,,0,0,0,,46.63,4663,46.63,4663,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000170""",Pre-SI-,Lysten Global,16/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,54222.66,57346.19,57346.19,Debtors - LG,DHANVANTARI MED.,DHANVANTARI MED.,,16/06/2016,,0,,1,,2000000209,16/06/2016,0,,"DHANVANTARI MEDICAL & SURGICAL STORES, GIRLS COLLAGE ROAD, GONDIYA (M.S.)- 441601
MOB-  8793015111",Maharashtra,Gondiya,Gondiya,Gondiya,441601,,8793015111,NULL,dhanwantarimedical.gondia@gmai,,,,,,Gondia(HQ),0,27390833012V,27390833012C,20B-22538/ 20C-22542,21B- 22539,Temperory,Temperory,123,27,Temperory,1,0,54222.66,54222.66,54222.66,Sales Invoice Prev ERP Tax,,3123.53,3123.53,,0,0,0,57346,"INR Fifty Seven Thousand, Three Hundred And Forty Six only.",57346,"INR Fifty Seven Thousand, Three Hundred And Forty Six only.",0,57346.19,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,ACTIRAB - L CAP,ACTIRAB - L CAP,0,Strip,1,102.9,5145,102.9,5145,Sales - LG,Main - LG,,,ACTIRAB - L CAP,AC6031,,01/01/2018,50,Strip,50,96.64,96.64,,0,0,0,,102.9,5145,102.9,5145,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,44930,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,3123.53,57346.19,3123.53,3123.53,57346.19,3123.53,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOREST TAB,LYCOREST TAB,300,Strip,1,24,24000,24,24000,Sales - LG,Main - LG,,,LYCOREST TAB,AT6475,,01/05/2018,1000,Strip,1300,22.6,22.6,,0,0,0,,24,24000,24,24000,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,2331.5,46.63,2331.5,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,50,Strip,50,43.9,43.9,,0,0,0,,46.63,2331.5,46.63,2331.5,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,2948.5,58.97,2948.5,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,50,Strip,50,55.52,55.52,,0,0,0,,58.97,2948.5,58.97,2948.5,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMPOWER - OD TAB,EMPOWER - OD TAB,0,Strip,1,67.28,2018.4,67.28,2018.4,Sales - LG,Main - LG,,,EMPOWER - OD TAB,FT-001,,01/07/2017,30,Strip,30,64.06,64.06,,0,0,0,,67.28,2018.4,67.28,2018.4,0,30045039,Cost of Goods Sold - LG,Stores - LG,,0,,0,39462,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,,,TEN-ON 30 ml SYRUP,AL6060,,01/01/2018,126,Bottle,126,24.53,24.53,,0,0,0,,26.06,3283.56,26.06,3283.56,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,29616,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB TAB,ACTIRAB TAB,5,Strip,1,37.71,1885.5,37.71,1885.5,Sales - LG,Main - LG,,,ACTIRAB TAB,AT6059,,01/12/2017,50,Strip,55,35.5,35.5,,0,0,0,,37.71,1885.5,37.71,1885.5,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,43420,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,1316.7,43.89,1316.7,Sales - LG,Main - LG,,,REGAIN - XT TAB,AT6037,,01/06/2017,30,Strip,30,41.32,41.32,,0,0,0,,43.89,1316.7,43.89,1316.7,0,30045033,Cost of Goods Sold - LG,Stores - LG,,0,,0,42550,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,20,Vial,1,61.71,6171,61.71,6171,Sales - LG,Main - LG,,1234,LYCORT 1 ml INJ,LTA-137,,01/12/2017,100,Vial,120,58.1,58.1,,0,0,0,,61.71,6171,61.71,6171,0,30043200,Cost of Goods Sold - LG,Stores - LG,,0,,0,117625,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,,,GLUCOLYST -G1 TAB,AT6060,,01/12/2017,50,Strip,50,32.28,32.28,,0,0,0,,34.29,1714.5,34.29,1714.5,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,13680,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,,,LYCOLIC 10ml DROP,A-6456,,01/02/2018,50,Bottle,50,28.4,28.4,,0,0,0,,27,1350,27,1350,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,24518,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAR T TAB,STAR T TAB,0,Bottle,1,102.9,2058,102.9,2058,Sales - LG,Main - LG,,,STAR T TAB,AT6448,,01/03/2018,20,Bottle,20,96.89,96.89,,0,0,0,,102.9,2058,102.9,2058,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,7460,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000169""",Pre-SI-,Lysten Global,16/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,34621.56,36525.75,36525.75,Debtors - LG,M/S Danole Agencies,M/S Danole Agencies,,16/06/2016,,0,,1,,2000000207,16/06/2016,0,,"5/265, Central Building, Gala No. 1, Near Gadre Dattas Mandir
PHONE- 0230-2424122",Maharashtra,Kolhapur,Hatkanangle,Ichalkaranji,416115,,0230-2424122,NULL,danole93@gmail.com,27AABFD0589Q1ZX,27,AABFD0589Q,,,Ichalkaranji 1(HQ),0,27820336960-V,27820336960-C,K-20B/1295,K-21B/1246,Temperory,Temperory,123,27,Temperory,1,0,34621.56,34621.56,34621.56,Sales Invoice Prev ERP Tax,,1904.19,1904.19,,0,0,0,36526,"INR Thirty Six Thousand, Five Hundred And Twenty Six only.",36526,"INR Thirty Six Thousand, Five Hundred And Twenty Six only.",0,36525.75,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,5451,18.17,5451,Sales - LG,Main - LG,,,STAND - MF 60ml SUSP,AL6147,,01/03/2018,300,Bottle,300,17.1,17.1,,0,0,0,,18.17,5451,18.17,5451,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,29267,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,1904.19,36525.75,1904.19,1904.19,36525.75,1904.19,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCORT 1 ml INJ,LYCORT 1 ml INJ,40,Vial,1,61.71,12342,61.71,12342,Sales - LG,Main - LG,,1234,LYCORT 1 ml INJ,L-843,,01/03/2018,200,Vial,240,58.1,58.1,,0,0,0,,61.71,12342,61.71,12342,0,30043200,Cost of Goods Sold - LG,Stores - LG,,0,,0,117625,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAR T TAB,STAR T TAB,0,Bottle,1,102.9,2572.5,102.9,2572.5,Sales - LG,Main - LG,,,STAR T TAB,AT6448,,01/03/2018,25,Bottle,25,96.89,96.89,,0,0,0,,102.9,2572.5,102.9,2572.5,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,7460,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN-ON 30 ml SYRUP,TEN-ON 30 ml SYRUP,0,Bottle,1,26.06,3283.56,26.06,3283.56,Sales - LG,Main - LG,,,TEN-ON 30 ml SYRUP,AL6060,,01/01/2018,126,Bottle,126,24.53,24.53,,0,0,0,,26.06,3283.56,26.06,3283.56,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,29616,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REGAIN - XT TAB,REGAIN - XT TAB,0,Strip,1,43.89,10972.5,43.89,10972.5,Sales - LG,Main - LG,,,REGAIN - XT TAB,AT6037,,01/06/2017,250,Strip,250,41.32,41.32,,0,0,0,,43.89,10972.5,43.89,10972.5,0,30045033,Cost of Goods Sold - LG,Stores - LG,,0,,0,42550,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000164""",Pre-SI-,Lysten Global,12/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,72000,75960,75960,Debtors - LG,Axis Pharma,Axis Pharma,,12/06/2016,,0,,1,,2000000189,11/06/2016,0,,"Shop No. 2, Basement, Shivam Constructions, Opp. To PipeLine Petrol Pump, Pipe Line Road, Savedi, Ahmadnagar
PHONE-  9270063175",Maharashtra,Ahmadnagar,Nagar,Savedi,414003,,9270063175,NULL,gangaahmednagar@gmail.com,27AAPFA0284K1Z6,27,AAPFA0284K,,,Ahmadnagar(HQ),0,27170721583 V,27170721583 C,20B 1689,21B 1643,Temperory,Temperory,123,27,Temperory,1,0,72000,72000,72000,Sales Invoice Prev ERP Tax,,3960,3960,,0,0,0,75960,"INR Seventy Five Thousand, Nine Hundred And Sixty only.",75960,"INR Seventy Five Thousand, Nine Hundred And Sixty only.",0,75960,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,LYCOREST TAB,LYCOREST TAB,1500,Strip,1,24,72000,24,72000,Sales - LG,Main - LG,,,LYCOREST TAB,AT6478,,01/03/2018,3000,Strip,4500,22.6,22.6,,0,0,0,,24,72000,24,72000,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,3960,75960,3960,3960,75960,3960,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000163""",Pre-SI-,Lysten Global,11/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,1817,1916.94,1916.94,Debtors - LG,SHRI SAINATH MEDICALS,SHRI SAINATH MEDICALS,,11/06/2016,,0,,1,,2000000196,11/06/2016,0,,"SHRI SAINATH MEDICALS, NEAR RAJAKAKA TALKIES- 442001
PHONE- 07152-253646,
MOB- 9923052555",Maharashtra,Wardha,Wardha,Wardha,442001,,07152-253646,9923052555,shrisainathmedicalwardha@gmail,,,,,,Nagpur Pool (HQ),0,27920562818V,27920562818C,20-B-WR-36258,21-B-WR-33048,Temperory,Temperory,123,27,Temperory,1,0,1817,1817,1817,Sales Invoice Prev ERP Tax,,99.94,99.94,,0,0,0,1917,"INR One Thousand, Nine Hundred And Seventeen only.",1917,"INR One Thousand, Nine Hundred And Seventeen only.",0,1916.94,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,STAND - MF 60ml SUSP,STAND - MF 60ml SUSP,0,Bottle,1,18.17,1817,18.17,1817,Sales - LG,Main - LG,,,STAND - MF 60ml SUSP,AL6147,,01/03/2018,100,Bottle,100,17.1,17.1,,0,0,0,,18.17,1817,18.17,1817,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,29267,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,99.94,1916.94,99.94,99.94,1916.94,99.94,,,,,,,,,,,,,,,,,
,"""Pre-SI-0000000161""",Pre-SI-,Lysten Global,11/06/2016,INR,1,Standard Selling,INR,1,Ship/00004,111687.06,117829.85,117829.85,Debtors - LG,DIPAK DISTRIBUTORS,DIPAK DISTRIBUTORS,,11/06/2016,,0,,1,,2000000194,11/06/2016,0,,"SHOP NO- 101, SHANTI MADHAV HEIGHTS, BASEMENT OPP.,NEMCO BANK, GOLE COLONY",Maharashtra,Nashik,Nashik,Nashik,422002,,0253- 2576165,0253-2313383,deepak.distributors99@gmail.co,27AAIFD2564L1Z5,27,AAIFD2564L,,,Shrirampur (HQ),0,27690912581V,27690912581C,20B-MH-NZI/2708,21B-MH-NZI/2595,Temperory,Temperory,123,27,Temperory,1,0,111687.06,111687.06,111687.06,Sales Invoice Prev ERP Tax,,6142.79,6142.79,,0,0,0,117830,"INR One Lakh, Seventeen Thousand, Eight Hundred And Thirty only.",117830,"INR One Lakh, Seventeen Thousand, Eight Hundred And Thirty only.",0,117829.85,,0,0,0,0,,0,0,0,,,,,,,,,,,No,,,No Remarks,,0,0,0,,,0,,0,0,,,,,,,LYCOREST TAB,LYCOREST TAB,2000,Strip,1,24,96000,24,96000,Sales - LG,Main - LG,,,LYCOREST TAB,AT6476,,01/03/2018,4000,Strip,6000,22.6,22.6,,0,0,0,,24,96000,24,96000,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,983150,,,0,,0,,,,,,,,,,,,,,,,,,,,Actual,VAT/CST PREV ERP - LG,TAX,,Main - LG,0,0,6142.79,117829.85,6142.79,6142.79,117829.85,6142.79,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLUCOLYST -G1 TAB,GLUCOLYST -G1 TAB,0,Strip,1,34.29,1714.5,34.29,1714.5,Sales - LG,Main - LG,,,GLUCOLYST -G1 TAB,AT6060,,01/12/2017,50,Strip,50,32.28,32.28,,0,0,0,,34.29,1714.5,34.29,1714.5,0,30049079,Cost of Goods Sold - LG,Stores - LG,,0,,0,13680,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LYCOLIC 10ml DROP,LYCOLIC 10ml DROP,0,Bottle,1,27,1350,27,1350,Sales - LG,Main - LG,,,LYCOLIC 10ml DROP,A-6456,,01/02/2018,50,Bottle,50,28.4,28.4,,0,0,0,,27,1350,27,1350,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,24518,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIRAB - D CAP,ACTIRAB - D CAP,0,Strip,1,58.97,1769.1,58.97,1769.1,Sales - LG,Main - LG,,,ACTIRAB - D CAP,AC6080,,01/03/2018,30,Strip,30,55.52,55.52,,0,0,0,,58.97,1769.1,58.97,1769.1,0,30049039,Cost of Goods Sold - LG,Stores - LG,,0,,0,14070,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STAND -SP TAB,STAND -SP TAB,0,Strip,1,46.63,1398.9,46.63,1398.9,Sales - LG,Main - LG,,,STAND -SP TAB,AT6368,,01/03/2018,30,Strip,30,43.9,43.9,,0,0,0,,46.63,1398.9,46.63,1398.9,0,30049061,Cost of Goods Sold - LG,Stores - LG,,0,,0,50742,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
